PC1,PC2,PC3,PC4,PC5,PC6,Class,Prob_Class_0,Prob_Class_1
-1.7212884493219742,-1.1391555383043848,-1.2356374102854937,0.43505780977158837,-0.5266966267936627,-0.13569293161834892,1,0.004538968634089785,0.9954610313659102
0.7272910694754189,0.7047716194183393,-0.9182750044580704,1.578401407640085,0.36926210156812805,0.1887264388346396,1,0.23696288560591533,0.7630371143940847
1.3193590235839552,-3.3065475490599603,-0.42483514351185275,-0.6873803742023712,-0.22115453816363873,0.340014147405514,0,0.9938764079625074,0.0061235920374922955
-0.6995452665666242,1.0509952219600693,1.1980010411151765,-1.0005058069493595,0.10336704448472575,-0.36717949882066503,0,0.04180998654912594,0.958190013450874
0.45970763113623164,1.9552198674299448,-0.2371017688628725,-0.9746852741492927,-0.5221607346468964,0.2526515112249269,1,0.33039195486790734,0.6696080451320934
-1.5881183509617547,-0.601256011757701,0.4432084845549082,0.06258762338953446,0.45460484156018005,-1.594276430720877,1,0.015058751069089077,0.9849412489309103
-2.0834643161068134,0.6687240054017578,-1.0252772006026878,0.9248182995591606,0.26278784831426616,0.09092004527939833,1,0.0011233264147040417,0.998876673585296
-1.6495723993592017,0.6413380158103185,-0.08570290255165726,0.04407672191873691,0.007343898762527626,-0.5833580148823976,1,0.002432552915379914,0.9975674470846199
-1.508623601447987,-0.9938844399352168,-1.4775468331439778,0.7089105571328284,-0.14811809012342,-0.5487208595355603,1,0.005057013140691915,0.9949429868593079
2.574238841509546,-0.21530233383336572,-0.17219348029931644,0.8010833864119637,1.2645961557244016,-0.061520679838641824,0,0.9017815591296837,0.09821844087031688
-0.29470032506151117,1.0091075593227905,0.039016525724287696,-1.3483278769394396,-1.1154347337914479,0.601723220750651,1,0.18759202865062002,0.8124079713493795
1.1086838750526302,1.5091080047435763,-0.34421523739742976,-0.5210507195605366,0.001829549468640412,-0.16014180354092858,1,0.3423917269681782,0.6576082730318216
0.06726183326642964,0.5334949975987545,-0.06447157883725767,0.993222817960333,1.5138353636595139,-0.20068188533298914,1,0.11081718208191438,0.8891828179180853
1.434517855298781,1.7736429467387667,-0.41975414224928315,-0.45030182168084304,0.0793474813890178,0.5079604381500041,0,0.6486067482638438,0.35139325173615676
0.45807617440769394,1.3656925339417971,0.2141533906220117,-1.1933380527139734,-0.5001106697016562,-0.03375596717847806,1,0.26855244822297003,0.7314475517770302
2.355561915580509,-2.184381796013664,-0.921370433793561,-0.1985810825577774,0.5167588455202402,-0.1343129548800627,0,0.973227673476913,0.02677232652308612
0.23790075515052628,1.1785885823211617,0.625444637744961,0.699864091056807,-1.0735035675477236,-0.05710425497851867,1,0.1430751415347573,0.856924858465243
-1.3048026611914574,0.15067174685585952,0.4997110331998666,-0.327997953868065,0.04623158716565416,-0.7927919018500135,1,0.007310677389863667,0.9926893226101365
-1.4354967774475074,0.15912991640446306,0.5710403465404255,0.5161918968871625,1.1234999930518637,0.9004341098294312,1,0.023410204175624682,0.9765897958243747
2.35634598331043,2.02287344547917,-0.534092124081064,-0.2712101159853372,0.7191392364820588,-0.47664279508909013,0,0.866111329890761,0.13388867010923816
1.435898791503334,1.6807769365808043,-0.6281909909641689,-0.3654806656835759,0.1423378488124463,-0.41027882322986253,1,0.45773592167683697,0.5422640783231633
1.681310561612348,-2.0529353930171417,-0.6351760062037961,-0.26854155799435186,0.3654994351222305,-0.006766358893020018,0,0.9104235108800418,0.0895764891199576
1.2179283877554896,-3.249384965606782,-0.3108628996908977,-0.695401667358479,-0.15541881434032023,0.2848527020960801,0,0.9913279035791617,0.008672096420838984
1.7519190862639644,0.8099888707758608,0.1382464221841929,-0.7347556740663367,0.13003285014025262,0.09655608901982708,0,0.6524189376196154,0.3475810623803849
-0.7409937037630383,0.9335557485954101,-1.0677678848898313,0.027878362652817915,-0.4839265260513991,-0.04679162092229911,1,0.010977389315703414,0.9890226106842968
0.6107700489558432,1.8972894853326272,-0.029042940743814926,-1.0209861189371745,-0.45489273891815174,0.1611375980185585,1,0.3824429779856011,0.6175570220143997
1.0877409949100028,-0.6709401674115049,-0.3537201084436898,-0.8363498742208125,-1.7330652416731518,-0.3248926566676006,1,0.6372896165926291,0.3627103834073703
-0.06261524668541585,1.8961781907461719,-0.3695286685133061,-0.3418767077039847,-0.25485737416931237,0.5717743451609435,1,0.13701774843108083,0.8629822515689196
-0.1562250441418917,0.4752041313285843,0.26248936016560365,0.3385362200728884,1.1857911953391813,1.2736980635723736,1,0.31228570044868864,0.6877142995513117
-0.02293848233141522,0.8013947417019123,-0.6921629803628423,0.6745129173982163,0.8142585186613891,0.09620764252312183,1,0.052931446073117186,0.9470685539268828
0.04017673604944387,0.9206649198955683,-0.46414990002976647,0.04803512688693721,-0.014691835278210635,-0.771980485646286,1,0.047390767949732335,0.9526092320502675
-3.1917089602184214,-1.0121696721470748,5.7752144861541765,-2.4217104459606964,0.8808369771404572,-2.3685092159691474,0,0.7835927104465185,0.21640728955348032
-2.254371240406916,-1.9173383004111217,1.4541893632414948,-0.47364226079544514,0.25925109053158757,-1.9735023981403719,1,0.08616447370839045,0.9138355262916102
-1.3172807048591182,1.091555814113565,-0.6796549441977269,0.2555081442889203,-0.09250792716412072,-0.31487375550446356,1,0.003874006042311919,0.9961259939576882
-0.7111866629236148,0.37918597611961835,0.929717058781377,0.2780225817841425,1.4657205288779094,0.819706250822395,1,0.09759380141775745,0.9024061985822428
1.357903446019773,-2.4306384607761284,0.3008858633668054,-0.48354141632796344,0.4051297727527871,0.6935950381787193,0,0.9758172878693958,0.024182712130603697
-0.2918692751881853,1.2721054224267094,0.46705291008330696,0.31109552064989293,0.08067654985604814,-0.24739742433019646,1,0.03879403178264206,0.9612059682173576
-1.1382912423767202,0.01622038609721957,0.06281139077937493,0.5630814345951506,0.9006802590612861,0.9206891985408209,1,0.031272724754016594,0.9687272752459833
1.2369865378483278,1.3121152084436762,2.144831216127572,1.1865894791352127,-1.0557503341535304,-0.25971917744474693,0,0.7162696291938753,0.28373037080612507
0.7745440532590323,-1.090962225366177,0.844029325672684,-0.22278951168589875,1.235165214632843,0.23697964937981095,0,0.6074871192290462,0.3925128807709538
2.0510352032446173,-0.5640442327012738,-0.3906313344732638,-1.0611415320483657,-0.45355417538382853,-0.5206844580185902,0,0.822469535296678,0.17753046470332268
-2.015208318056491,-0.5176628268744425,-0.507455631277141,0.07420923814006689,-0.47596768029750985,-0.34504502016622207,1,0.0016915524161272948,0.9983084475838732
-1.1119452847323177,-0.3144362313286137,0.1653578716028764,0.27495213430355164,0.5006047898489215,-1.4639701278000539,1,0.020866210878797944,0.9791337891212013
1.0902117371306757,-0.24794477080299795,-1.3776073323445162,-1.167555578046171,-1.4824823547158466,-0.3756015850239606,1,0.5103465021387743,0.4896534978612249
0.1697441598800482,1.2364048719583554,-1.0668952698342997,0.03968343011674534,-0.24055630823998375,-0.3356602917599503,1,0.051620703147799325,0.9483792968522009
-0.5710914205888828,0.29338633492112626,0.8490289626117355,0.3157454407108698,1.239306882116062,0.8563004030162081,1,0.10818075504154555,0.8918192449584549
0.2620202245494993,1.18166537552257,0.6431588189882149,0.677447546732029,-1.0773863968984976,-0.02963543634258468,1,0.1508033918262611,0.8491966081737387
-2.9139051744389577,-1.181240187080095,2.593042700811928,-0.7411347953143368,0.5935989315135924,-0.49270524133663834,1,0.00393682192916017,0.9960631780708405
0.6953198863559846,-0.05925158557234897,0.3570914614875896,0.2233823754874604,0.9030233229630954,1.6126040331797897,0,0.8339789521942353,0.16602104780576438
0.2981742951504567,1.2268333157498998,0.6718324682753082,0.603695756686313,-1.1355562615163488,-0.032769331938272285,1,0.16575296131955053,0.8342470386804496
-1.065148200450605,-0.5108294044575771,0.44152938394001173,-1.0798898153980938,-0.8415324002429386,0.012468248490265347,1,0.03212709341979419,0.967872906580206
-1.2858272133435842,-0.309470046989932,1.7727838599220918,0.25055713171736427,1.6543801654755688,0.04975141966884114,1,0.03382267299785682,0.9661773270021424
0.7099901929514351,1.8787308399154825,2.8560076785688318,2.242599823418357,-1.9993690888143527,0.46267887007985026,0,0.9642283184230706,0.035771681576929074
-0.2996482017170781,0.2857065648861651,-0.7688522940692079,0.8290499699983319,0.9753865890481459,0.05652228396062376,1,0.036188481359874666,0.963811518640125
-0.47512904636316494,1.126627344541039,-0.39181761622481254,1.3482333385819074,0.03594021028642187,0.4973818645609079,1,0.05040942056965042,0.9495905794303495
-0.7089558240681246,0.3384468936824811,-0.24742652425554545,0.5205364321404384,0.6711769700223919,-1.11387829321553,1,0.020048548146329236,0.979951451853671
-0.46722202531562657,0.39562384749907803,-1.090250528837185,-0.7121671320392311,-1.2750000435908488,0.6752899520081043,1,0.07081285397554953,0.9291871460244496
3.135578312749354,-1.4854952558337289,-1.3688634057483617,0.23297996911777963,0.7167295539503927,-0.006372030776026522,0,0.9755324782520767,0.024467521747922463
1.3692373844456096,1.6786508233210276,-0.664627042992427,-0.46152138383641095,-0.1423938664898114,0.6935962719249451,0,0.6508382636580723,0.3491617363419274
-1.6773631753283678,-1.193099682145716,0.7607031729165491,0.04794279048109374,0.6032615184285878,-0.09396885244642937,1,0.011040975465055596,0.9889590245349444
1.6144829323602063,0.5389066172806617,0.10704090780719795,-0.25124575467058957,-0.5939832610722022,-0.8291381902742205,1,0.5311085287184322,0.46889147128156783
0.42647817089490253,2.05973996610771,-0.14023915583677482,-0.8950142911479751,-0.43004062472940535,0.5591776836927123,1,0.41085015128925934,0.5891498487107399
-1.3455472439066998,1.1688276922144498,-1.4418354335761905,0.5088391519091625,-0.3451972910216453,-0.03376732593068333,1,0.0035709715293755196,0.9964290284706244
2.349847524754721,1.9211571726843781,-0.3294601651939653,-0.3162834520212072,0.8228373426101945,-0.6646137867917207,0,0.8734827319769924,0.12651726802300722
0.43080279787528425,0.9500521211767626,0.38298768134199734,-1.52074652246786,-0.8607449072451167,0.09541490083938928,1,0.36628406655575624,0.6337159334442434
1.287926337779386,-0.5394600197671118,1.2180490587135921,1.0148002708883443,0.23809815676662757,1.528898139871204,0,0.9546974748721013,0.04530252512789899
0.7122781794775008,0.7614261445919329,0.7692984068947033,-0.9275416028717318,-0.058254800341306874,0.572576290048147,0,0.4324885488921536,0.5675114511078464
-0.16590023897379488,1.4270970689558626,-1.3881955027343613,-0.20191210953571917,-0.706695825765612,0.5383303321578714,1,0.065655418356161,0.9343445816438389
0.7348321974971855,0.36213094866752527,0.4371099068759714,-0.7266278835634558,-0.894503207795611,1.1791496465952263,0,0.693002681481293,0.3069973185187062
-0.28371893045583857,-0.21174328818830554,0.36143103955041583,0.4972098942415906,1.3666596166204703,0.23344065230842054,1,0.0863031746216053,0.9136968253783945
1.4163943976146138,1.2190100803105537,1.2421008687860067,0.05321792561909265,-0.07916467663915329,-0.4029343078390821,0,0.5277939670475842,0.47220603295241614
-1.433131219601413,-1.1853431177380105,-1.7898033695062983,0.22994321864754808,-0.9496903019998618,-0.46307892085534835,1,0.007999392252394792,0.9920006077476046
2.906727882929169,-1.8302880228000604,-1.1240177939521943,0.1810791937668459,0.46099302001686704,-0.25696816220358437,0,0.9760718307324188,0.023928169267581643
2.8610452168507816,-3.097479271617622,-1.2097320709143349,-0.3721053348803613,0.17377133686879107,-0.31941883796926257,0,0.9983006502681836,0.0016993497318165951
0.03780076957770381,1.8675705259071433,-0.38290722551446726,-0.9377170026197493,-0.8284104574880563,0.9218192651493886,1,0.3683514700689682,0.6316485299310312
0.031822796524486496,1.6211655323885208,-0.16767752860399276,-1.0240846506946892,-0.8448101315898223,0.9133168127568024,1,0.3520722184969117,0.6479277815030888
-2.615164332951037,0.8973939965239948,-0.4903180520460155,-0.26572031041394706,-1.0171363826535345,0.982721705390683,1,0.0021732148134607737,0.99782678518654
-0.27655558912781003,0.2766011234795218,-0.7525224810378192,0.8195184948550109,0.9872248233028639,0.0959879673459111,1,0.03902417867943663,0.9609758213205629
-0.09899365463315397,-0.6317773526713996,-0.8516183853733414,-0.03417254801177931,-0.2252830536051203,1.9841365397483355,0,0.7584949038354198,0.24150509616458044
0.8008168312100618,1.3968530647108357,-0.39626693242253186,-0.2412664625164915,-0.2904574093506422,0.1652146701714187,1,0.23208602399775433,0.7679139760022461
-2.7544597846832612,-0.2607020032357656,-1.6182952945828704,0.05531187032170239,-1.5300750721105916,0.544979183238763,1,0.000962046325567401,0.9990379536744317
-3.1123129035706567,0.42549764734015977,-0.718917361463993,0.1278186071233087,-0.8572610915184338,0.12001118546658796,1,0.00019780601946324682,0.9998021939805359
0.6636198422064205,2.1889081793336844,0.09911692672644311,-0.46959610334062557,0.18281099933192174,0.8170501249739227,0,0.588473583279091,0.4115264167209097
-0.32178623607291035,1.3631434511015144,-0.16674049985599954,0.22256189970070045,0.32401025459682786,-0.38560158245792464,1,0.03096397650259955,0.9690360234974006
-1.3295460077606867,0.19554211686780318,0.42446100247104146,0.6048192485883266,1.2373118611671383,0.3391857556868459,1,0.012818658057339973,0.9871813419426597
2.5815377012966025,1.7865791588733664,-0.28814507063984646,-0.3371818870733083,0.8234779436055681,-0.624583250389318,0,0.9017216603241308,0.0982783396758692
2.094820790530207,1.740353050150976,-0.22424810291420444,-0.1395285776735939,0.2941638666721091,-0.34559828537782805,0,0.7475712634324156,0.25242873656758413
0.7593276720215933,-0.05362511675820849,-1.3136863531229022,0.1609693730808546,0.11804180708140909,0.03896709545044899,1,0.13617015094362542,0.8638298490563743
-0.8359303270713816,0.02878791173117452,-1.2234607984442825,1.117802943841654,0.766517677448669,-0.7583911641063458,1,0.01308518429608593,0.9869148157039145
-1.4028086339415193,0.7383292231593198,1.40485583103589,-0.7115859671099889,0.29505332079831553,0.10586270833023863,1,0.012209061847496885,0.9877909381525032
1.5788118263850277,-0.6516447227719467,1.0607644051142302,-1.275431189893061,0.15882673976388606,-0.948843370580343,0,0.8511618827819563,0.14883811721804402
-0.2856083023233075,0.3085538295285843,-0.5721826518413269,0.13472012000492112,0.21743444863396733,0.21339487179736621,1,0.030811607554551524,0.9691883924454482
0.4952153289013117,0.09939871091813776,-0.03898005048735323,0.3836897399024035,1.3098215040792758,0.8082076538105448,1,0.36425027130159204,0.6357497286984072
0.7922930327990704,0.39268057699938935,-0.9114412629923818,0.9911898646588035,1.1190153566964705,-0.329352588403925,1,0.19774612714361792,0.8022538728563826
-0.28256616871704404,-0.1353728771942163,0.6327041087313208,-0.04605560741913591,0.8111092278593834,1.6620895535737268,0,0.542619807923966,0.45738019207603464
-1.9600466670700953,-1.4911146442604832,1.2480428582854102,0.27868044092999383,1.1667680454101887,-1.8631381354559857,1,0.06519390576290844,0.9348060942370908
-3.5917349640878435,-1.524084847387563,1.099542198365358,-0.5787088948024547,-0.5853190753505815,-0.6921258182696247,1,0.0007449928550011641,0.9992550071449983
-0.8399224414178323,-1.119067627141872,-0.8228721152367068,0.9113091515343754,0.9954882691640708,0.049487113069088096,1,0.0370089932481902,0.9629910067518094
-2.092452220717513,-0.5330393528229135,0.1907915447191721,0.7576371185215811,0.9195052463874402,-0.8262377566592677,1,0.0027777465523254573,0.9972222534476742
1.962857970425265,0.8622898902440451,2.5369563899936067,2.343216890829793,-2.4608269178001705,0.5751797044611882,0,0.99628757210569,0.003712427894310172
-1.6332529523619104,0.03886528056573436,0.4363556229558547,1.342844199876178,1.332416159355313,-0.9660370447862334,1,0.010179437645385564,0.9898205623546137
2.0624004289145166,0.6752263368840327,0.009732107857260891,1.2266647221433458,0.5648275946462559,-0.6530700052929189,1,0.7317658441280259,0.26823415587197347
-0.5684360112944192,-0.8132894681846814,0.5930473403532681,-0.2788002470538913,0.2963487220666491,1.6684329591624367,0,0.5149829142333157,0.48501708576668373
1.7763431892892103,-1.7986078360323676,-0.18903525774549504,-0.219243766833287,0.6421015938406927,0.1741644163569725,0,0.9152659646431802,0.08473403535682017
-0.04413216302389175,1.165369943842663,-1.4999839985294126,0.2981031362507225,-0.2592481304803861,-0.151855406186717,1,0.03218699291405363,0.9678130070859466
0.18469633494868198,1.205111617451492,-0.05350750917148531,-1.2837125771966214,-0.9323194164634527,0.16209819137797107,1,0.22151636877269748,0.7784836312273027
0.962374030435548,-1.9151032043276917,-0.10835447396883144,-0.25025333207323897,0.04328056089564444,0.9774808979391907,0,0.9018256147434237,0.09817438525657593
2.028585903716602,-1.3026004817363372,-0.32533132828098027,0.056103601973240595,0.8144360945769142,0.056627842500687725,0,0.8752444552931691,0.12475554470683084
1.8223516740507584,-2.615794920648358,-0.8749168438846862,-0.38821194198371173,0.06065981580246777,0.2646666325502964,0,0.9792622132076626,0.020737786792337166
-1.4303941983677844,0.157651615227611,-1.072196664942438,-0.01533087905290627,-0.8222857963349903,-0.20108132888094693,1,0.0034597613938900807,0.9965402386061096
2.5832064183480847,0.7009189119215117,-0.7797252886991993,-0.5092828958755133,-0.03601253162047779,-0.4391534900665531,0,0.80173332969387,0.19826667030613082
1.4644378130215459,2.0467042483969813,-1.5142656867227642,0.22837899093751007,-0.6346983005349257,-0.019274582251402186,1,0.5101722001027437,0.48982779989725594
-0.5429673611500405,1.0611128684199185,0.583495407441288,-1.0074149019890095,-0.3717170926890583,-0.3904846605144678,0,0.04372486257775324,0.956275137422247
0.31771012615458194,1.9147698304939105,0.025216995498563446,-0.9595103569654901,-0.4474364557302186,0.5172948616104664,1,0.34670510351193146,0.6532948964880686
-0.06005888745506306,1.412148625312932,-1.0597250081933025,-0.07938371818369339,-0.4029502617216508,0.19291888897068418,1,0.05163030961197954,0.9483696903880209
-0.5555385217143795,0.31889891359582434,0.7069805688970686,2.0237056984289143,-0.6089670914742543,-0.9048082188072779,1,0.08501501142158319,0.9149849885784163
-1.6766956159088593,0.4416564259801251,1.0218177579838656,-0.03686436376227933,0.7380515083643108,0.01729466948197678,1,0.004866712329136852,0.9951332876708631
0.5160993372351484,1.0398573634617443,-0.1236804541111746,-0.816627063882996,-0.4080089561527068,-0.2427413251884363,1,0.16444325154114714,0.8355567484588532
-2.131127274928292,-1.2326058447809989,0.16815231715693768,0.20410362353842842,0.17753642064153757,-1.1359678811675733,1,0.004856244246252758,0.9951437557537479
-0.14802532119882458,2.164328246295656,0.1822069476010205,-0.9563945287630197,-0.4831526847415278,0.7993215460464891,1,0.33154154098659366,0.6684584590134068
-0.26394863243606276,0.14017047197686022,-1.839372625393791,0.6703718596406469,0.0252316534035924,1.0180292140719165,1,0.07762839135346752,0.9223716086465322
0.28793710379201504,1.161993495016246,0.6609914696233139,0.6761086400998061,-1.0518986070696383,0.024984443500844618,1,0.15878365837026595,0.8412163416297345
0.6408820930140562,0.9668961219652985,0.142895581377171,-1.053458617697362,-0.6346166804226717,-0.1279212284422109,1,0.26518796318394305,0.7348120368160568
-0.13276869556609008,0.41929382247839003,-0.7973869643536372,0.9184276076341603,1.0221948247597146,0.0038124447891608047,1,0.048297524102580744,0.9517024758974191
-0.39451474337081976,-4.296176018637961,1.6708100785701445,-0.8901570409684194,-1.0559327396382912,1.3482173316205515,0,0.9997414190297359,0.0002585809702632567
-2.3866599752455757,-0.18896516460929322,-0.9999367553123379,0.5075677341677094,-0.39316509453575416,0.01806968213192132,1,0.0006716471426327523,0.9993283528573671
0.5012879761007473,-0.9013200923201287,-1.113959441128159,-1.4630001682678209,-1.9317780209743851,-0.088570642642282,1,0.6108739452851146,0.3891260547148846
0.20548054968116428,0.5318297669855346,-0.5367904940483954,1.0266320196999539,1.366553053750694,-0.3690131468409766,1,0.10576965277998374,0.8942303472200164
2.5774180774925615,-0.6056544558420288,-0.8218797470274976,-0.9760380524583538,-0.48953764255374693,-0.6321616088010444,0,0.9081381518008844,0.0918618481991157
-1.0375330168931318,0.5086341571884132,-0.5879226070529872,0.8307134201595813,0.2187755389702766,-0.6779046251112255,1,0.007072246704998508,0.9929277532950017
-1.0517632012568463,1.2345119771253732,0.291676804750901,1.170819123669325,-0.38307783247328636,-0.4667887988945061,1,0.012735671414115008,0.9872643285858848
2.1529924638858327,-0.5663483912814852,0.10845561885885141,0.7110357254774475,0.8247748387915471,0.1897300590516689,0,0.845818903934708,0.15418109606529218
1.65721356807129,1.2727601392459889,-1.2446237988933397,-0.37668230621226984,-0.16852462521602987,-0.614706368535743,0,0.45405353817185995,0.5459464618281394
2.271815106706897,2.0730218987437254,-0.4105310954574887,-0.27702369836021823,0.7642313678460788,-0.4480084715060446,0,0.8622506991574107,0.13774930084258974
-2.08851563003132,-0.3746334414528726,-1.6974186103403863,0.5293620945966325,-0.7883658144024783,0.150632820542635,1,0.0013734197495309298,0.9986265802504689
-1.9670789100225903,-0.44826736900401165,-0.2006443296221803,0.49103508111174654,0.2882764928851578,-0.45936223130829446,1,0.0018762208721007168,0.998123779127899
-0.4006740511581736,0.4361821319419393,-1.0396983463365146,-0.8057649385280872,-1.3271079880916403,0.7160427206709432,1,0.09345260636686342,0.9065473936331372
-2.453552070458263,0.026953478192279473,-0.20644575842167256,0.41581192298573644,0.11533367070895768,-0.19675830994882484,1,0.0005952109244420368,0.9994047890755582
